PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Embarked_clean,Age_registrada,Age_clean,Cabin_registrada,Cabin_letra,class,who,adult_male,deck,embark_town,alone,Sex_bin,Title,Title_agrupado,FamilySize,IsAlone,AgeGroup,Fare_log,FareBand,Deck_combinado
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,C,1,31.0,0,,Second,man,True,,Cherbourg,False,0,Mr,Mr,3,0,Adulto joven (18-35),3.637696679934592,Q4 (alto),Desconocida
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,S,1,43.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.0082140323914683,Q1 (bajo),Desconocida
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,S,1,10.0,0,,Third,child,False,,Southampton,False,0,Master,Master,6,0,Niño (0-12),3.3638415951183864,Q3,Desconocida
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,S,1,52.0,1,B,First,woman,False,B,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),4.548599834499697,Q4 (alto),B
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,S,1,27.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2682524139135403,Q2,Desconocida
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,,S,S,1,38.0,0,,First,man,True,,Southampton,True,0,Jonkheer,Nobleza,1,1,Adulto (36-60),0.0,Q1 (bajo),Desconocida
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,S,1,27.0,1,E,Third,woman,False,E,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),2.600836116795061,Q2,E
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,S,1,2.0,0,,Third,child,False,,Southampton,False,0,Master,Master,6,0,Niño (0-12),3.705920919968788,Q4 (alto),Desconocida
826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.0731719286662407,Q1 (bajo),Desconocida
827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.05171190165724,Q4 (alto),Desconocida
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,C,1,1.0,0,,Second,child,False,,Cherbourg,False,0,Master,Master,3,0,Niño (0-12),3.637696679934592,Q4 (alto),Desconocida
829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,S,1,62.0,1,B,First,woman,False,B,,True,1,Mrs,Mrs,1,1,Mayor (60+),4.394449154672439,Q4 (alto),B
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,C,1,15.0,0,,Third,child,False,,Cherbourg,False,1,Mrs,Mrs,2,0,Adolescente (13-17),2.737880811060884,Q2,Desconocida
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,S,1,0.83,0,,Second,child,False,,Southampton,False,0,Master,Master,3,0,Niño (0-12),2.9831534913471307,Q3,Desconocida
833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,S,1,23.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.180891922715322,Q1 (bajo),Desconocida
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,S,1,18.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2300144001592104,Q2,Desconocida
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,C,1,39.0,1,E,First,woman,False,E,Cherbourg,False,1,Miss,Miss,3,0,Adulto (36-60),4.432699549165613,Q4 (alto),E
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2682524139135403,Q2,Desconocida
838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.05171190165724,Q4 (alto),Desconocida
840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,C,0,40.0,1,C,First,man,True,C,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),3.4242626545931514,Q3,C
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,S,1,20.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,S,S,1,16.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),2.4423470353692043,Q2,Desconocida
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,C,1,30.0,0,,First,woman,False,,Cherbourg,True,1,Miss,Miss,1,1,Adulto joven (18-35),3.4657359027997265,Q3,Desconocida
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,C,1,34.5,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.006534770871748,Q1 (bajo),Desconocida
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,S,1,17.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),2.2682524139135403,Q2,Desconocida
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,S,1,42.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.145931282948669,Q1 (bajo),Desconocida
847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,S,0,25.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,11,0,Adulto joven (18-35),4.256321678298823,Q4 (alto),Desconocida
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,C,1,35.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,,S,S,1,28.0,0,,Second,man,True,,Southampton,False,0,Rev,Oficial_Profesional,2,0,Adulto joven (18-35),3.5263605246161616,Q4 (alto),Desconocida
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,89.1042,C92,C,C,0,35.0,1,C,First,woman,False,C,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),4.500966778400217,Q4 (alto),C
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,,S,S,1,4.0,0,,Third,child,False,,Southampton,False,0,Master,Master,7,0,Niño (0-12),3.4742929367327062,Q4 (alto),Desconocida
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,,S,S,1,74.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),2.1719067693519296,Q1 (bajo),Desconocida
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,,C,C,1,9.0,0,,Third,child,False,,Cherbourg,False,1,Miss,Miss,3,0,Niño (0-12),2.7878344138303452,Q3,Desconocida
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,S,1,16.0,1,D,First,woman,False,D,Southampton,False,1,Miss,Miss,2,0,Adolescente (13-17),3.6988297849671046,Q4 (alto),D
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,,S,S,1,44.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),3.295836866004329,Q3,Desconocida
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,S,S,1,18.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),2.336986519711378,Q2,Desconocida
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,,S,S,1,45.0,0,,First,woman,False,,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),5.11118445372147,Q4 (alto),Desconocida
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,S,1,51.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3160025355989236,Q3,E
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,,C,C,1,24.0,0,,Third,woman,False,,Cherbourg,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),3.0085645861193133,Q3,Desconocida
860,0,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,,S,S,1,41.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto (36-60),2.7152442616824506,Q2,Desconocida
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,,S,S,1,21.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.5257286443082556,Q2,Desconocida
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,S,1,48.0,1,D,First,woman,False,D,Southampton,True,1,Mrs,Mrs,1,1,Adulto (36-60),3.2932111997353943,Q3,D
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,S,S,0,21.5,0,,Third,woman,False,,Southampton,False,1,Miss,Miss,11,0,Adulto joven (18-35),4.256321678298823,Q4 (alto),Desconocida
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,,S,S,1,24.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,,S,S,1,42.0,0,,Second,woman,False,,Southampton,True,1,Mrs,Mrs,1,1,Adulto (36-60),2.6390573296152584,Q2,Desconocida
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,C,C,1,27.0,0,,Second,woman,False,,Cherbourg,False,1,Miss,Miss,2,0,Adulto joven (18-35),2.698558631668595,Q2,Desconocida
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,S,1,31.0,1,A,First,man,True,A,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.941500250945973,Q4 (alto),A
869,0,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3513752571634776,Q2,Desconocida
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,,S,S,1,4.0,0,,Third,child,False,,Southampton,False,0,Master,Master,3,0,Niño (0-12),2.495953738718064,Q2,Desconocida
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,,S,S,1,26.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,S,1,47.0,1,D,First,woman,False,D,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),3.9806942251907276,Q4 (alto),D
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,S,1,33.0,1,B,First,man,True,B,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),1.791759469228055,Q1 (bajo),B
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,,S,S,1,47.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.302585092994046,Q2,Desconocida
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,C,C,1,28.0,0,,Second,woman,False,,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),3.2188758248682006,Q3,Desconocida
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,C,C,1,15.0,0,,Third,child,False,,Cherbourg,True,1,Miss,Miss,1,1,Adolescente (13-17),2.1071782966514356,Q1 (bajo),Desconocida
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,,S,S,1,20.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3837779082709782,Q2,Desconocida
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,,S,S,1,19.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
879,0,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,C,1,56.0,1,C,First,woman,False,C,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.432699549165613,Q4 (alto),C
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,,S,S,1,25.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,,S,S,1,33.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,,S,S,1,22.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.4437981558973862,Q2,Desconocida
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,S,S,1,28.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.4423470353692043,Q2,Desconocida
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,,S,S,1,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.0856720914304723,Q1 (bajo),Desconocida
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,,Q,Q,1,39.0,0,,Third,woman,False,,Queenstown,False,1,Mrs,Mrs,6,0,Adulto (36-60),3.405355391810819,Q3,Desconocida
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,S,S,1,27.0,0,,Second,man,True,,Southampton,True,0,Rev,Oficial_Profesional,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,S,1,19.0,1,B,First,woman,False,B,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),3.4339872044851463,Q3,B
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,S,0,21.5,0,,Third,woman,False,,Southampton,False,1,Miss,Miss,4,0,Adulto joven (18-35),3.196630215920881,Q3,Desconocida
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,C,1,26.0,1,C,First,man,True,C,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.4339872044851463,Q3,C
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,,Q,Q,1,32.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
